id,start_date,avg_speed,end_date,length,max_speed,norm_fuel_consumed,type,end_address,start_address,points,tracker_id
6633.0,2024-07-06 13:06:31,45.0,2024-07-06 13:17:25,8.09,59.0,,regular,"Calle Misericordia, Balcones del Norte 2 Sec, Apodaca, Nuevo León, Mexico, 66612","Home Interiors de Mexico, Avenida Las Torres, Nexxus Residencial - Sector Dorado, General Escobedo, Nuevo León, Mexico, 66050",112.0,3036056
6634.0,2024-07-06 13:27:26,44.0,2024-07-06 13:38:50,8.32,59.0,,regular,"Plaza Sendero Escobedo, Prolongación Manuel L. Barragán, General Escobedo, Nuevo León, Mexico, 66000","Calle Misericordia, Balcones del Norte 2 Sec, Apodaca, Nuevo León, Mexico, 66612",108.0,3036056
6635.0,2024-07-06 13:49:06,47.0,2024-07-06 13:54:06,3.93,58.0,,regular,"Monte Olivo, Colinas de Anáhuac 2do Sector, General Escobedo, Nuevo León, Mexico, 66055","Plaza Sendero Escobedo, Prolongación Manuel L. Barragán, General Escobedo, Nuevo León, Mexico, 66000",54.0,3036056
6636.0,2024-07-06 14:04:12,44.0,2024-07-06 14:11:16,5.17,58.0,,regular,"Calle Beta, Villas Mirasur, General Escobedo, Nuevo León, Mexico, 66070","Monte Olivo, Colinas de Anáhuac 2do Sector, General Escobedo, Nuevo León, Mexico, 66055",78.0,3036056
6637.0,2024-07-06 14:21:31,43.0,2024-07-06 14:33:06,8.36,59.0,,regular,"Unidad Deportiva Alfonso Martínez, Parras, Miravista 1er. Sector, General Escobedo, Nuevo León, Mexico, 66053","Calle Beta, Villas Mirasur, General Escobedo, Nuevo León, Mexico, 66070",116.0,3036056
6638.0,2024-07-06 14:43:22,44.0,2024-07-06 14:59:46,12.09,59.0,,regular,"Club de Caza Tiro y Pesca de San Nicolás de los Garza AC, Calle Industria del Latón, Parque Industrial Escobedo 2do Sector, General Escobedo, Nuevo León, Mexico, 66061","Unidad Deportiva Alfonso Martínez, Parras, Miravista 1er. Sector, General Escobedo, Nuevo León, Mexico, 66053",167.0,3036056
6639.0,2024-07-06 15:09:47,44.0,2024-07-06 15:35:27,18.82,59.0,,regular,"Avenida José María Pino Suárez, Centro, Monterrey, Nuevo León, Mexico, 64720","Club de Caza Tiro y Pesca de San Nicolás de los Garza AC, Calle Industria del Latón, Parque Industrial Escobedo 2do Sector, General Escobedo, Nuevo León, Mexico, 66061",255.0,3036056
6640.0,2024-07-06 23:24:52,26.0,2024-07-06 23:29:07,1.85,36.0,,regular,"Calle Ruperto Martínez, 1459, Centro, Monterrey, Nuevo León, Mexico, 64720","Avenida José María Pino Suárez, Centro, Monterrey, Nuevo León, Mexico, 64720",31.0,3036056
6641.0,2024-07-06 23:39:23,44.0,2024-07-06 23:47:42,6.07,59.0,,regular,"Calle Río Pantepec, Del Valle, San Pedro Garza García, Nuevo León, Mexico, 66267","Calle Ruperto Martínez, 1459, Centro, Monterrey, Nuevo León, Mexico, 64720",78.0,3036056
6642.0,2024-07-06 23:57:43,45.0,2024-07-07 00:10:33,9.68,59.0,,regular,"Avenida Constitución, Monterrey, Nuevo León, Mexico, 64000","Calle Río Pantepec, Del Valle, San Pedro Garza García, Nuevo León, Mexico, 66267",130.0,3036056
6643.0,2024-07-07 00:20:54,46.0,2024-07-07 00:31:48,8.44,59.0,,regular,"Arco, Avenida Constitución, Monterrey, Nuevo León, Mexico, 64820","Avenida Constitución, Monterrey, Nuevo León, Mexico, 64000",112.0,3036056
6644.0,2024-07-07 00:41:59,47.0,2024-07-07 00:53:58,9.43,59.0,,regular,"Calle Salvador Díaz Mirón, Hidalgo, Monterrey, Nuevo León, Mexico, 64410","Arco, Avenida Constitución, Monterrey, Nuevo León, Mexico, 64820",115.0,3036056
6645.0,2024-07-07 01:04:04,42.0,2024-07-07 01:15:58,8.34,59.0,,regular,"Vista Grande, 207, Linda Vista, Guadalupe, Nuevo León, Mexico, 67138","Calle Salvador Díaz Mirón, Hidalgo, Monterrey, Nuevo León, Mexico, 64410",115.0,3036056
6646.0,2024-07-07 01:26:09,44.0,2024-07-07 01:33:58,5.7,59.0,,regular,"Paseo de las Palmas, Paseo de San Miguel, Guadalupe, Nuevo León, Mexico, 66486","Vista Grande, 207, Linda Vista, Guadalupe, Nuevo León, Mexico, 67138",71.0,3036056
6647.0,2024-07-07 01:43:59,44.0,2024-07-07 01:52:53,6.52,59.0,,regular,"Troqueles, Escamilla, Monterrey, Nuevo León, Mexico, 64510","Paseo de las Palmas, Paseo de San Miguel, Guadalupe, Nuevo León, Mexico, 66486",91.0,3036056
6648.0,2024-07-07 02:03:19,43.0,2024-07-07 02:15:48,8.99,59.0,,regular,"Prolongación Marsella, Primavera, Monterrey, Nuevo León, Mexico, 64830","Troqueles, Escamilla, Monterrey, Nuevo León, Mexico, 64510",137.0,3036056
6649.0,2024-07-07 02:26:09,23.0,2024-07-07 02:30:13,1.53,33.0,,regular,"Rosario, Alta Vista, Monterrey, Nuevo León, Mexico, 64859","Prolongación Marsella, Primavera, Monterrey, Nuevo León, Mexico, 64830",27.0,3036056
6650.0,2024-07-07 02:40:19,44.0,2024-07-07 02:49:29,6.74,59.0,,regular,"Torre 4, San Alberto Oriente, San Pedro Garza García, Nuevo León, Mexico, 66260","Rosario, Alta Vista, Monterrey, Nuevo León, Mexico, 64859",89.0,3036056
6651.0,2024-07-07 02:59:35,44.0,2024-07-07 03:14:49,11.07,59.0,,regular,"Residence, Calle Kiel, Narvarte, Monterrey, Nuevo León, Mexico, 64830","Torre 4, San Alberto Oriente, San Pedro Garza García, Nuevo León, Mexico, 66260",155.0,3036056
6652.0,2024-07-07 03:24:55,46.0,2024-07-07 03:36:04,8.63,59.0,,regular,"Vista Boulevard, Linda Vista, Guadalupe, Nuevo León, Mexico, 64590","Residence, Calle Kiel, Narvarte, Monterrey, Nuevo León, Mexico, 64830",114.0,3036056
6653.0,2024-07-07 03:46:05,43.0,2024-07-07 03:50:35,3.23,59.0,,regular,"Calle Constituyentes del 57, 3420, Fierro, Monterrey, Nuevo León, Mexico, 64580","Vista Boulevard, Linda Vista, Guadalupe, Nuevo León, Mexico, 64590",37.0,3036056
6654.0,2024-07-07 04:00:51,45.0,2024-07-07 04:08:45,5.97,59.0,,regular,"El Argentino, Calle Doctor José María Coss, Centro, Monterrey, Nuevo León, Mexico, 64018","Calle Constituyentes del 57, 3420, Fierro, Monterrey, Nuevo León, Mexico, 64580",78.0,3036056
6655.0,2024-07-07 04:19:01,46.0,2024-07-07 04:31:10,9.28,59.0,,regular,"Calle Benito Juárez, Topo Chico, Monterrey, Nuevo León, Mexico, 64200","El Argentino, Calle Doctor José María Coss, Centro, Monterrey, Nuevo León, Mexico, 64018",120.0,3036056
6656.0,2024-07-07 04:41:21,43.0,2024-07-07 04:46:50,3.89,59.0,,regular,"Avenida Manuel L. Barragán, Monterrey, Nuevo León, Mexico, 66455","Calle Benito Juárez, Topo Chico, Monterrey, Nuevo León, Mexico, 64200",51.0,3036056
6657.0,2024-07-07 04:57:16,46.0,2024-07-07 05:08:10,8.28,59.0,,regular,"Calle Agua Fría, Lázaro Cárdenas, Monterrey, Nuevo León, Mexico, 64200","Avenida Manuel L. Barragán, Monterrey, Nuevo León, Mexico, 66455",109.0,3036056
6658.0,2024-07-07 05:18:36,45.0,2024-07-07 05:25:25,5.06,59.0,,regular,"Granate, Cuauhtémoc, San Nicolás de los Garza, Nuevo León, Mexico, 66465","Calle Agua Fría, Lázaro Cárdenas, Monterrey, Nuevo León, Mexico, 64200",65.0,3036056
6659.0,2024-07-07 05:35:46,44.0,2024-07-07 05:46:56,8.17,59.0,,regular,"15a Avenida, Lázaro Cárdenas, Monterrey, Nuevo León, Mexico, 66422","Granate, Cuauhtémoc, San Nicolás de los Garza, Nuevo León, Mexico, 66465",113.0,3036056
6660.0,2024-07-07 05:57:02,45.0,2024-07-07 06:10:06,9.84,59.0,,regular,"Calle Cuarta Avenida, Jardines de Anáhuac, San Nicolás de los Garza, Nuevo León, Mexico, 66443","15a Avenida, Lázaro Cárdenas, Monterrey, Nuevo León, Mexico, 66422",134.0,3036056
6661.0,2024-07-07 06:20:07,44.0,2024-07-07 06:27:36,5.48,59.0,,regular,"Santander, Avenida Félix Uresti Gómez, Moderna, Monterrey, Nuevo León, Mexico, 64510","Calle Cuarta Avenida, Jardines de Anáhuac, San Nicolás de los Garza, Nuevo León, Mexico, 66443",74.0,3036056
6662.0,2024-07-07 06:37:42,45.0,2024-07-07 06:47:16,7.13,59.0,,regular,"Calle Lomas de Vallecillo, Las Puentes 2°, San Nicolás de los Garza, Nuevo León, Mexico, 66460","Santander, Avenida Félix Uresti Gómez, Moderna, Monterrey, Nuevo León, Mexico, 64510",92.0,3036056
6663.0,2024-07-07 06:57:22,41.0,2024-07-07 07:00:26,2.12,59.0,,regular,"Flamingo, Cuauhtémoc, San Nicolás de los Garza, Nuevo León, Mexico, 66465","Calle Lomas de Vallecillo, Las Puentes 2°, San Nicolás de los Garza, Nuevo León, Mexico, 66460",26.0,3036056
6664.0,2024-07-07 07:10:27,43.0,2024-07-07 07:24:16,9.92,59.0,,regular,"Calle Loma La Cruz, Lomas de Aztlán (Fomerrey 153), General Escobedo, Nuevo León, Mexico, 66055","Flamingo, Cuauhtémoc, San Nicolás de los Garza, Nuevo León, Mexico, 66465",137.0,3036056
6665.0,2024-07-07 07:34:17,42.0,2024-07-07 07:40:37,4.4,58.0,,regular,"Calle Laureles, Pedregal de San Agustin, General Escobedo, Nuevo León, Mexico, 66074","Calle Loma La Cruz, Lomas de Aztlán (Fomerrey 153), General Escobedo, Nuevo León, Mexico, 66055",58.0,3036056
6666.0,2024-07-07 07:51:03,43.0,2024-07-07 08:10:52,14.27,59.0,,regular,"Calle Juan Ignacio Ramón, Lázaro Cárdenas, General Escobedo, Nuevo León, Mexico, 66000","Calle Laureles, Pedregal de San Agustin, General Escobedo, Nuevo León, Mexico, 66074",204.0,3036056
6667.0,2024-07-07 08:20:58,43.0,2024-07-07 08:34:27,9.67,59.0,,regular,"Boulevard Jesús Dionisio Gonzáles G., Apodaca, Nuevo León, Mexico, 66632","Calle Juan Ignacio Ramón, Lázaro Cárdenas, General Escobedo, Nuevo León, Mexico, 66000",145.0,3036056
6668.0,2024-07-07 08:44:43,42.0,2024-07-07 08:49:48,3.6,58.0,,regular,"Calle Sal Gema, Valle del Mezquital, San Nicolás de los Garza, Nuevo León, Mexico, 66490","Boulevard Jesús Dionisio Gonzáles G., Apodaca, Nuevo León, Mexico, 66632",44.0,3036056
6669.0,2024-07-07 08:59:54,42.0,2024-07-07 09:07:08,5.07,59.0,,regular,"Calle Lima, Apodaca, Nuevo León, Mexico, 66632","Calle Sal Gema, Valle del Mezquital, San Nicolás de los Garza, Nuevo León, Mexico, 66490",66.0,3036056
6670.0,2024-07-07 09:17:24,43.0,2024-07-07 09:28:18,7.9,59.0,,regular,"Prolongación Francisco I. Madero, Rincon de los Alamos, San Nicolás de los Garza, Nuevo León, Mexico, 66460","Calle Lima, Apodaca, Nuevo León, Mexico, 66632",104.0,3036056
6671.0,2024-07-07 09:38:19,41.0,2024-07-07 09:49:13,7.44,59.0,,regular,"Privada De La Rosa, El Mirador, San Nicolás de los Garza, Nuevo León, Mexico, 66448","Prolongación Francisco I. Madero, Rincon de los Alamos, San Nicolás de los Garza, Nuevo León, Mexico, 66460",105.0,3036056
6672.0,2024-07-07 09:59:14,47.0,2024-07-07 10:10:48,9.11,59.0,,regular,"Avenida Licenciado Santiago Roel, Colonia Santa Lucía (Fomerrey 154), General Escobedo, Nuevo León, Mexico, 66061","Privada De La Rosa, El Mirador, San Nicolás de los Garza, Nuevo León, Mexico, 66448",115.0,3036056
6673.0,2024-07-07 10:21:04,44.0,2024-07-07 10:33:48,9.44,59.0,,regular,"San Bernardino, 224, Residencial California, General Escobedo, Nuevo León, Mexico, 66055","Avenida Licenciado Santiago Roel, Colonia Santa Lucía (Fomerrey 154), General Escobedo, Nuevo León, Mexico, 66061",128.0,3036056
6674.0,2024-07-07 10:43:54,45.0,2024-07-07 10:54:54,8.2,59.0,,regular,"Teodoro Larrey, San Jose, Monterrey, Nuevo León, Mexico, 64280","San Bernardino, 224, Residencial California, General Escobedo, Nuevo León, Mexico, 66055",117.0,3036056
6675.0,2024-07-07 11:05:10,49.0,2024-07-07 11:09:09,3.22,58.0,,regular,"Calle Jalapa, Mitras Norte, Monterrey, Nuevo León, Mexico, 64320","Teodoro Larrey, San Jose, Monterrey, Nuevo León, Mexico, 64280",36.0,3036056
6676.0,2024-07-07 11:19:10,45.0,2024-07-07 11:30:09,8.17,59.0,,regular,"Avenida Churubusco, Monterrey, Nuevo León, Mexico, 64590","Calle Jalapa, Mitras Norte, Monterrey, Nuevo León, Mexico, 64320",105.0,3036056
6677.0,2024-07-07 11:40:30,44.0,2024-07-07 11:57:24,12.47,59.0,,regular,"Boulevard Julián Treviño Elizondo, Apodaca, Nuevo León, Mexico, 66601","Avenida Churubusco, Monterrey, Nuevo León, Mexico, 64590",177.0,3036056
6678.0,2024-07-07 12:07:35,44.0,2024-07-07 12:19:49,8.99,59.0,,regular,"Calle Cuatro Milpas, Centro, San Nicolás de los Garza, Nuevo León, Mexico, 66427","Boulevard Julián Treviño Elizondo, Apodaca, Nuevo León, Mexico, 66601",121.0,3036056
6679.0,2024-07-07 12:29:50,44.0,2024-07-07 12:36:30,4.92,59.0,,regular,"Avenida Titán, 118, Cuauhtémoc, San Nicolás de los Garza, Nuevo León, Mexico, 66465","Calle Cuatro Milpas, Centro, San Nicolás de los Garza, Nuevo León, Mexico, 66427",61.0,3036056
6680.0,2024-07-07 12:46:56,49.0,2024-07-07 12:59:20,10.22,59.0,,regular,"10a Avenida, Cumbres, Monterrey, Nuevo León, Mexico, 64620","Avenida Titán, 118, Cuauhtémoc, San Nicolás de los Garza, Nuevo León, Mexico, 66465",139.0,3036056
6681.0,2024-07-07 13:09:26,44.0,2024-07-07 13:21:10,8.64,59.0,,regular,"Puente Pino Suárez, Avenida Doctor Ignacio Morones Prieto, Monterrey, Nuevo León, Mexico, 64000","10a Avenida, Cumbres, Monterrey, Nuevo León, Mexico, 64620",118.0,3036056
6682.0,2024-07-07 13:31:26,45.0,2024-07-07 13:40:50,7.12,59.0,,regular,"Calle Joaquín Garza Leal, 1821, Terminal, Monterrey, Nuevo León, Mexico, 66250","Puente Pino Suárez, Avenida Doctor Ignacio Morones Prieto, Monterrey, Nuevo León, Mexico, 64000",91.0,3036056
6683.0,2024-07-07 13:51:06,46.0,2024-07-07 13:56:56,4.47,59.0,,regular,"Calle Mariano Matamoros, 850, Centro, Monterrey, Nuevo León, Mexico, 64018","Calle Joaquín Garza Leal, 1821, Terminal, Monterrey, Nuevo León, Mexico, 66250",56.0,3036056
6684.0,2024-07-07 14:07:02,47.0,2024-07-07 14:17:26,8.12,59.0,,regular,"Calle Ingeniero Francisco Beltrán, 3198, Argentina, Monterrey, Nuevo León, Mexico, 64590","Calle Mariano Matamoros, 850, Centro, Monterrey, Nuevo León, Mexico, 64018",100.0,3036056
6685.0,2024-07-07 14:27:27,44.0,2024-07-07 14:40:26,9.5,59.0,,regular,"Avenida Las Puentes, 503, Las Puentes 5°, San Nicolás de los Garza, Nuevo León, Mexico, 66460","Calle Ingeniero Francisco Beltrán, 3198, Argentina, Monterrey, Nuevo León, Mexico, 64590",139.0,3036056
6686.0,2024-07-07 14:50:32,45.0,2024-07-07 15:03:16,9.56,59.0,,regular,"Avenida General Bernardo Reyes, 2013, Industrial, Monterrey, Nuevo León, Mexico, 64480","Avenida Las Puentes, 503, Las Puentes 5°, San Nicolás de los Garza, Nuevo León, Mexico, 66460",126.0,3036056
6687.0,2024-07-07 15:13:17,37.0,2024-07-07 15:16:36,2.05,58.0,,regular,"Avenida José María Pino Suárez, Centro, Monterrey, Nuevo León, Mexico, 64720","Avenida General Bernardo Reyes, 2013, Industrial, Monterrey, Nuevo León, Mexico, 64480",27.0,3036056
6688.0,2024-07-07 23:01:40,47.0,2024-07-07 23:05:20,2.87,59.0,,regular,"Christus Muguerza - Hospital Conchita, Privada 15 de Mayo, Nuevo Obispado, Monterrey, Nuevo León, Mexico, 64030","Avenida José María Pino Suárez, Centro, Monterrey, Nuevo León, Mexico, 64720",27.0,3036056
6689.0,2024-07-07 23:15:31,40.0,2024-07-07 23:21:40,4.13,59.0,,regular,"Calle Mar de las Antillas, Central, Monterrey, Nuevo León, Mexico, 64320","Christus Muguerza - Hospital Conchita, Privada 15 de Mayo, Nuevo Obispado, Monterrey, Nuevo León, Mexico, 64030",55.0,3036056
6690.0,2024-07-07 23:31:46,43.0,2024-07-07 23:41:00,6.55,59.0,,regular,"Callejón del Bosque, Las Lajas, Monterrey, Nuevo León, Mexico, 64610","Calle Mar de las Antillas, Central, Monterrey, Nuevo León, Mexico, 64320",91.0,3036056
6691.0,2024-07-07 23:51:11,46.0,2024-07-08 00:07:00,12.18,59.0,,regular,"Ciudad Universitaria - Universidad Autónoma de Nuevo León, Avenida Pedro de Alba, San Nicolás de los Garza, Nuevo León, Mexico, 66455","Callejón del Bosque, Las Lajas, Monterrey, Nuevo León, Mexico, 64610",171.0,3036056
6692.0,2024-07-08 00:17:11,46.0,2024-07-08 00:35:31,14.08,59.0,,regular,"Privada Tesalia, Monterrey, Nuevo León, Mexico, 64610","Ciudad Universitaria - Universidad Autónoma de Nuevo León, Avenida Pedro de Alba, San Nicolás de los Garza, Nuevo León, Mexico, 66455",199.0,3036056
6693.0,2024-07-08 00:45:47,44.0,2024-07-08 00:59:51,10.3,59.0,,regular,"Calle Monte Negro, San Bernabe, Monterrey, Nuevo León, Mexico, 64210","Privada Tesalia, Monterrey, Nuevo León, Mexico, 64610",141.0,3036056
6694.0,2024-07-08 01:10:02,47.0,2024-07-08 01:27:47,13.88,59.0,,regular,"Avenida José María Morelos y Pavón, INSURGENTES, General Escobedo, Nuevo León, Mexico, 66056","Calle Monte Negro, San Bernabe, Monterrey, Nuevo León, Mexico, 64210",189.0,3036056
6695.0,2024-07-08 01:37:58,41.0,2024-07-08 01:41:02,2.1,59.0,,regular,"Calle Rufino Tamayo, 742, Paseo Real 2do Sector, General Escobedo, Nuevo León, Mexico, 66070","Avenida José María Morelos y Pavón, INSURGENTES, General Escobedo, Nuevo León, Mexico, 66055",24.0,3036056
6696.0,2024-07-08 01:51:13,43.0,2024-07-08 02:04:27,9.58,58.0,,regular,"Raul Lozano, México Lindo, San Nicolás de los Garza, Nuevo León, Mexico, 66418","Calle Rufino Tamayo, 742, Paseo Real 2do Sector, General Escobedo, Nuevo León, Mexico, 66070",133.0,3036056
6697.0,2024-07-08 02:14:28,46.0,2024-07-08 02:24:07,7.39,59.0,,regular,"Venezuela, Inf. Los Ángeles 6° sec, San Nicolás de los Garza, Nuevo León, Mexico, 66477","Raul Lozano, México Lindo, San Nicolás de los Garza, Nuevo León, Mexico, 66418",107.0,3036056
6698.0,2024-07-08 02:34:33,46.0,2024-07-08 02:44:48,7.87,59.0,,regular,"Avenida San Nicolás, Monterrey, Nuevo León, Mexico, 64290","Venezuela, Inf. Los Ángeles 6° sec, San Nicolás de los Garza, Nuevo León, Mexico, 66477",106.0,3036056
6699.0,2024-07-08 02:54:54,21.0,2024-07-08 03:01:33,2.28,28.0,,regular,"Alamey, Calle Mariano Arista, Monterrey, Nuevo León, Mexico, 64290","Avenida San Nicolás, Monterrey, Nuevo León, Mexico, 64290",41.0,3036056
6700.0,2024-07-08 03:11:44,45.0,2024-07-08 03:22:33,8.08,59.0,,regular,"Calle Arboledas del Mezquite, San Nicolás de los Garza, Nuevo León, Mexico, 66635","Alamey, Calle Mariano Arista, Monterrey, Nuevo León, Mexico, 64290",112.0,3036056
6701.0,2024-07-08 03:32:49,44.0,2024-07-08 03:46:58,10.34,59.0,,regular,"Cedro, Jardines de San Rafael, Guadalupe, Nuevo León, Mexico, 67118","Calle Arboledas del Mezquite, San Nicolás de los Garza, Nuevo León, Mexico, 66635",143.0,3036056
6702.0,2024-07-08 03:57:14,46.0,2024-07-08 04:10:53,10.57,59.0,,regular,"Camino A Santo Domingo, 2861, Monterrey, Nuevo León, Mexico, 64520","Cedro, Jardines de San Rafael, Guadalupe, Nuevo León, Mexico, 67118",151.0,3036056
6703.0,2024-07-08 04:21:09,43.0,2024-07-08 04:36:28,11.0,59.0,,regular,"Privada Enrique Granados, Monterrey, Nuevo León, Mexico","Camino A Santo Domingo, 2861, Monterrey, Nuevo León, Mexico, 64520",158.0,3036056
6704.0,2024-07-08 04:46:45,44.0,2024-07-08 05:05:19,13.69,59.0,,regular,"Privada Gardenia, Moderna, Monterrey, Nuevo León, Mexico, 64510","Privada Enrique Granados, Monterrey, Nuevo León, Mexico",191.0,3036056
6705.0,2024-07-08 05:15:30,13.0,2024-07-08 05:18:39,0.66,18.0,,regular,"Calle Naranjo, 3053, Moderna, Monterrey, Nuevo León, Mexico, 64510","Privada Gardenia, Moderna, Monterrey, Nuevo León, Mexico, 64510",13.0,3036056
6706.0,2024-07-08 05:28:55,44.0,2024-07-08 05:35:35,4.85,59.0,,regular,"Rolcar, Antiguo Camino a Apodaca, San Nicolás de los Garza, Nuevo León, Mexico, 66491","Calle Naranjo, 3053, Moderna, Monterrey, Nuevo León, Mexico, 64510",60.0,3036056
6707.0,2024-07-08 05:45:36,44.0,2024-07-08 06:04:55,14.3,59.0,,regular,"Calle 18 de Febrero, Apodaca, Nuevo León, Mexico, 66636","Rolcar, Antiguo Camino a Apodaca, San Nicolás de los Garza, Nuevo León, Mexico, 66491",197.0,3036056
6708.0,2024-07-08 06:15:06,42.0,2024-07-08 06:24:25,6.54,59.0,,regular,"Boulevard Jesús Dionisio Gonzáles G., Apodaca, Nuevo León, Mexico, 66632","Calle 18 de Febrero, Apodaca, Nuevo León, Mexico, 66636",89.0,3036056
6709.0,2024-07-08 06:34:31,20.0,2024-07-08 06:39:00,1.5,27.0,,regular,"Hacienda Santa Elena, Hda Los Nogales, Apodaca, Nuevo León, Mexico, 66635","Boulevard Jesús Dionisio Gonzáles G., Apodaca, Nuevo León, Mexico, 66632",29.0,3036056
6710.0,2024-07-08 06:49:11,45.0,2024-07-08 07:00:41,8.54,59.0,,regular,"Avenida Las Puentes, Apodaca, Nuevo León, Mexico, 66612","Hacienda Santa Elena, Hda Los Nogales, Apodaca, Nuevo León, Mexico, 66635",112.0,3036056
6711.0,2024-07-08 07:10:42,41.0,2024-07-08 07:18:06,5.04,59.0,,regular,"Avenida la Concordia, Ex-Hacienda El Canadá, General Escobedo, Nuevo León, Mexico, 66059","Avenida Las Puentes, Apodaca, Nuevo León, Mexico, 66612",66.0,3036056
6712.0,2024-07-08 07:28:17,47.0,2024-07-08 07:45:17,13.28,59.0,,regular,"Calle J. Da Silva, Libertadores de América, Monterrey, Nuevo León, Mexico, 64210","Avenida la Concordia, Ex-Hacienda El Canadá, General Escobedo, Nuevo León, Mexico, 66059",172.0,3036056
6713.0,2024-07-08 07:55:28,43.0,2024-07-08 08:01:32,4.36,58.0,,regular,"Little Caesars, Avenida Monterrey, Barrio Acero, Monterrey, Nuevo León, Mexico, 64103","Calle J. Da Silva, Libertadores de América, Monterrey, Nuevo León, Mexico, 64210",58.0,3036056
6714.0,2024-07-08 08:11:53,44.0,2024-07-08 08:21:12,6.87,59.0,,regular,"Privada Mitla, Monterrey, Nuevo León, Mexico, 64160","Little Caesars, Avenida Monterrey, Barrio Acero, Monterrey, Nuevo León, Mexico, 64103",101.0,3036056
6715.0,2024-07-08 08:31:12,39.0,2024-07-08 08:34:07,1.9,59.0,,regular,"Calle Mar Rojo, Loma Linda, Monterrey, Nuevo León, Mexico, 64117","Privada Mitla, Monterrey, Nuevo León, Mexico, 64160",22.0,3036056
6716.0,2024-07-08 08:44:18,46.0,2024-07-08 08:56:42,9.56,59.0,,regular,"La Vereda, Monterrey, Nuevo León, Mexico, 64610","Calle Mar Rojo, Loma Linda, Monterrey, Nuevo León, Mexico, 64117",135.0,3036056
6717.0,2024-07-08 09:06:47,47.0,2024-07-08 09:14:02,5.65,59.0,,regular,"Pedro Benítez Leal, Valle Verde 3er sector, Monterrey, Nuevo León, Mexico, 64150","La Vereda, Monterrey, Nuevo León, Mexico, 64610",80.0,3036056
6718.0,2024-07-08 09:24:18,45.0,2024-07-08 09:32:37,6.3,59.0,,regular,"Calle las Selvas, Carmen Serdan, Monterrey, Nuevo León, Mexico, 64249","Pedro Benítez Leal, Valle Verde 3er sector, Monterrey, Nuevo León, Mexico, 64150",83.0,3036056
6719.0,2024-07-08 09:42:43,25.0,2024-07-08 09:45:37,1.19,35.0,,regular,"Calle Huasteca, Unidad Modelo, Monterrey, Nuevo León, Mexico, 64160","Calle las Selvas, Carmen Serdan, Monterrey, Nuevo León, Mexico, 64249",18.0,3036056
6720.0,2024-07-08 09:55:38,29.0,2024-07-08 09:58:12,1.23,39.0,,regular,"Tlacopan, Unidad Modelo, Monterrey, Nuevo León, Mexico, 64140","Calle Huasteca, Unidad Modelo, Monterrey, Nuevo León, Mexico, 64160",18.0,3036056
6721.0,2024-07-08 10:08:13,46.0,2024-07-08 10:21:38,10.2,59.0,,regular,"Papelería, Calle Ignacio Luis Vallarta, Centro, Monterrey, Nuevo León, Mexico, 64720","Tlacopan, Unidad Modelo, Monterrey, Nuevo León, Mexico, 64140",138.0,3036056
6722.0,2024-07-08 10:31:54,47.0,2024-07-08 10:53:42,16.92,59.0,,regular,"Calle Nuevo León, Tanques de Guadalupe, Monterrey, Nuevo León, Mexico, 64750","Papelería, Calle Ignacio Luis Vallarta, Centro, Monterrey, Nuevo León, Mexico, 64720",158.0,3036056
6723.0,2024-07-08 11:04:03,45.0,2024-07-08 11:15:19,8.51,59.0,,regular,"Calle José María Arteaga, 2644, Centro, Monterrey, Nuevo León, Mexico, 64480","Calle Nuevo León, Tanques de Guadalupe, Monterrey, Nuevo León, Mexico, 64750",114.0,3036056
6724.0,2024-07-08 11:25:35,18.0,2024-07-08 11:28:54,0.98,25.0,,regular,"Licenciado Dominguez, Talleres, Monterrey, Nuevo León, Mexico, 64480","Calle José María Arteaga, 2644, Centro, Monterrey, Nuevo León, Mexico, 64480",20.0,3036056
6725.0,2024-07-08 11:39:05,41.0,2024-07-08 11:51:09,8.27,59.0,,regular,"Pedro Mendoza, Cumbres 4to Sector, Monterrey, Nuevo León, Mexico, 64370","Licenciado Dominguez, Talleres, Monterrey, Nuevo León, Mexico, 64480",113.0,3036056
6726.0,2024-07-08 12:01:10,38.0,2024-07-08 12:07:59,4.27,59.0,,regular,"Avenida 7a, Cumbres, Monterrey, Nuevo León, Mexico, 64620","Pedro Mendoza, Cumbres 4to Sector, Monterrey, Nuevo León, Mexico, 64370",65.0,3036056
6727.0,2024-07-08 12:18:05,45.0,2024-07-08 12:20:54,2.09,58.0,,regular,"Calle Paseo del Puma, Cumbres 2do Sector, Monterrey, Nuevo León, Mexico, 64610","Avenida 7a, Cumbres, Monterrey, Nuevo León, Mexico, 64620",30.0,3036056
6728.0,2024-07-08 12:31:00,44.0,2024-07-08 12:45:15,10.52,59.0,,regular,"Calle Colorín, Mirasol 10, Monterrey, Nuevo León, Mexico, 64100","Calle Paseo del Puma, Cumbres 2do Sector, Monterrey, Nuevo León, Mexico, 64610",146.0,3036056
6729.0,2024-07-08 12:55:31,45.0,2024-07-08 13:06:25,8.21,59.0,,regular,"José Natividad Reza, San Jose, Monterrey, Nuevo León, Mexico, 64190","Calle Colorín, Mirasol 10, Monterrey, Nuevo León, Mexico, 64100",107.0,3036056
